Serial,Latitude,Longitude,Type,SensorType,Code,BeginTime,EndTime,LAT,LNG
PI040297AD5I206274,-3.542,56.751999999999995,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_m2dmyswf,2018-10-27T12:07:13.000Z,2019-03-31T10:54:50.000Z,56.751999999999995,-3.542
PI040297AD5I206274,-3.542,56.751999999999995,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_m2dmyswf,2018-10-27T12:07:13.000Z,2019-03-31T10:54:50.000Z,56.751999999999995,-3.542
PI040297AD5I206274,-3.542,56.751999999999995,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_m2dmyswf,2018-10-27T12:07:13.000Z,2019-03-31T10:54:50.000Z,56.751999999999995,-3.542
PI040297AD5I208430,-3.542,56.751999999999995,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_1zh4hdzr,2018-10-27T11:59:15.000Z,2019-07-05T17:59:07.000Z,56.751999999999995,-3.542
PI040297AD5I208430,-3.542,56.751999999999995,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_1zh4hdzr,2018-10-27T11:59:15.000Z,2019-07-05T17:59:07.000Z,56.751999999999995,-3.542
PI040297AD5I208430,-3.542,56.751999999999995,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_1zh4hdzr,2018-10-27T11:59:15.000Z,2019-07-05T17:59:07.000Z,56.751999999999995,-3.542
PI040297AD5I208430,-3.542,56.751999999999995,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_1zh4hdzr,2018-10-27T11:59:15.000Z,2019-07-05T17:59:07.000Z,56.751999999999995,-3.542
PI040297AD5I208430,-3.542,56.751999999999995,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_1zh4hdzr,2018-10-27T11:59:15.000Z,2019-07-05T17:59:07.000Z,56.751999999999995,-3.542
PI040297AD5I208430,-3.542,56.751999999999995,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_1zh4hdzr,2018-10-27T11:59:15.000Z,2019-07-05T17:59:07.000Z,56.751999999999995,-3.542
PI040297AD5I209955,-4.24,55.812,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_wy1zkq3g,2018-09-05T17:40:36.000Z,2019-05-04T12:13:49.000Z,55.812,-4.24
PI040297AD5I209955,-4.24,55.812,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_wy1zkq3g,2018-09-05T17:40:36.000Z,2019-05-04T12:13:49.000Z,55.812,-4.24
PI040297AD5I209955,-4.24,55.812,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_wy1zkq3g,2018-09-05T17:40:36.000Z,2019-05-04T12:13:49.000Z,55.812,-4.24
PI040297AD5I209955,-4.24,55.812,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_wy1zkq3g,2018-09-05T17:40:36.000Z,2019-05-04T12:13:49.000Z,55.812,-4.24
PI040297AD5I209955,-4.24,55.812,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_wy1zkq3g,2018-09-05T17:40:36.000Z,2019-05-04T12:13:49.000Z,55.812,-4.24
PI040297AD5I209955,-4.24,55.812,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_wy1zkq3g,2018-09-05T17:40:36.000Z,2019-05-04T12:13:49.000Z,55.812,-4.24
PI040297AD5I206557,-4.24,55.81100000000001,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_60524ca5,2018-09-05T17:28:03.000Z,2019-05-04T12:16:30.000Z,55.81100000000001,-4.24
PI040297AD5I206557,-4.24,55.81100000000001,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_60524ca5,2018-09-05T17:28:03.000Z,2019-05-04T12:16:30.000Z,55.81100000000001,-4.24
PI040297AD5I206557,-4.24,55.81100000000001,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_60524ca5,2018-09-05T17:28:03.000Z,2019-05-04T12:16:30.000Z,55.81100000000001,-4.24
PI040297AD5I206557,-4.24,55.81100000000001,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_60524ca5,2018-09-05T17:28:03.000Z,2019-05-04T12:16:30.000Z,55.81100000000001,-4.24
PI040297AD5I206557,-4.24,55.81100000000001,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_60524ca5,2018-09-05T17:28:03.000Z,2019-05-04T12:16:30.000Z,55.81100000000001,-4.24
PI040297AD5I206557,-4.24,55.81100000000001,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_60524ca5,2018-09-05T17:28:03.000Z,2019-05-04T12:16:30.000Z,55.81100000000001,-4.24
PI040297AD5I206501,-2.887,56.472,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_02krq5q5,2018-10-28T14:52:07.000Z,2019-03-06T09:46:10.000Z,56.472,-2.887
PI040297AD5I206501,-2.887,56.472,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_02krq5q5,2018-10-28T14:52:07.000Z,2019-03-06T09:46:10.000Z,56.472,-2.887
PI040297AD5I206501,-2.887,56.472,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_02krq5q5,2018-10-28T14:52:07.000Z,2019-03-06T09:46:10.000Z,56.472,-2.887
PI040297AD5I206501,-2.887,56.472,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_02krq5q5,2018-10-28T14:52:07.000Z,2019-03-06T09:46:10.000Z,56.472,-2.887
PI040297AD5I206501,-2.887,56.472,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_02krq5q5,2018-10-28T14:52:07.000Z,2019-03-06T09:46:10.000Z,56.472,-2.887
PI040297AD5I206501,-2.887,56.472,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_02krq5q5,2018-10-28T14:52:07.000Z,2019-03-06T09:46:10.000Z,56.472,-2.887
PI040298AD5I213211,-7.319,52.346000000000004,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_g5j5w8gq,2018-10-31T16:05:45.000Z,2019-02-28T11:03:00.000Z,52.346000000000004,-7.319
PI040298AD5I213211,-7.319,52.346000000000004,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_g5j5w8gq,2018-10-31T16:05:45.000Z,2019-02-28T11:03:00.000Z,52.346000000000004,-7.319
PI040298AD5I213211,-7.319,52.346000000000004,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_g5j5w8gq,2018-10-31T16:05:45.000Z,2019-02-28T11:03:00.000Z,52.346000000000004,-7.319
PI040298AD5I213211,-7.319,52.346000000000004,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_g5j5w8gq,2018-10-31T16:05:45.000Z,2019-02-28T11:03:00.000Z,52.346000000000004,-7.319
PI040298AD5I213211,-7.319,52.346000000000004,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_g5j5w8gq,2018-10-31T16:05:45.000Z,2019-02-28T11:03:00.000Z,52.346000000000004,-7.319
PI040298AD5I213211,-7.319,52.346000000000004,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_g5j5w8gq,2018-10-31T16:05:45.000Z,2019-02-28T11:03:00.000Z,52.346000000000004,-7.319
PI040298AD5I211450,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_9aaqtyqg,2018-10-15T22:38:30.000Z,2018-11-01T12:07:16.000Z,54.964,-7.968999999999999
PI040298AD5I211450,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_9aaqtyqg,2018-10-15T22:38:30.000Z,2018-11-01T12:07:16.000Z,54.964,-7.968999999999999
PI040298AD5I211450,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_9aaqtyqg,2018-10-15T22:38:30.000Z,2018-11-01T12:07:16.000Z,54.964,-7.968999999999999
PI040298AD5I211450,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_9aaqtyqg,2018-10-15T22:38:30.000Z,2018-11-01T12:07:16.000Z,54.964,-7.968999999999999
PI040298AD5I211450,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_9aaqtyqg,2018-10-15T22:38:30.000Z,2018-11-01T12:07:16.000Z,54.964,-7.968999999999999
PI040298AD5I211450,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_9aaqtyqg,2018-10-15T22:38:30.000Z,2018-11-01T12:07:16.000Z,54.964,-7.968999999999999
PI040298AD5I209486,-7.968,54.964,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_bz68t8by,2018-10-16T10:12:16.000Z,2019-03-11T11:53:21.000Z,54.964,-7.968
PI040298AD5I209486,-7.968,54.964,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_bz68t8by,2018-10-16T10:12:16.000Z,2019-03-11T11:53:21.000Z,54.964,-7.968
PI040298AD5I209486,-7.968,54.964,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_bz68t8by,2018-10-16T10:12:16.000Z,2019-03-11T11:53:21.000Z,54.964,-7.968
PI040298AD5I209486,-7.968,54.964,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_bz68t8by,2018-10-16T10:12:16.000Z,2019-03-11T11:53:21.000Z,54.964,-7.968
PI040298AD5I209486,-7.968,54.964,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_bz68t8by,2018-10-16T10:12:16.000Z,2019-03-11T11:53:21.000Z,54.964,-7.968
PI040298AD5I209486,-7.968,54.964,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_bz68t8by,2018-10-16T10:12:16.000Z,2019-03-11T11:53:21.000Z,54.964,-7.968
PI040298AD5I205921,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_b6d18x56,2018-10-15T22:35:58.000Z,2018-11-01T12:20:55.000Z,54.964,-7.968999999999999
PI040298AD5I205921,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_b6d18x56,2018-10-15T22:35:58.000Z,2018-11-01T12:20:55.000Z,54.964,-7.968999999999999
PI040298AD5I205921,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_b6d18x56,2018-10-15T22:35:58.000Z,2018-11-01T12:20:55.000Z,54.964,-7.968999999999999
PI040298AD5I205921,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_b6d18x56,2018-10-15T22:35:58.000Z,2018-11-01T12:20:55.000Z,54.964,-7.968999999999999
PI040298AD5I205921,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_b6d18x56,2018-10-15T22:35:58.000Z,2018-11-01T12:20:55.000Z,54.964,-7.968999999999999
PI040298AD5I205921,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_b6d18x56,2018-10-15T22:35:58.000Z,2018-11-01T12:20:55.000Z,54.964,-7.968999999999999
PI040298AD5I205919,-7.968,54.964,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_pst4tp2q,2018-10-16T10:11:17.000Z,2018-11-01T11:56:17.000Z,54.964,-7.968
PI040298AD5I205919,-7.968,54.964,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_pst4tp2q,2018-10-16T10:11:17.000Z,2018-11-01T11:56:17.000Z,54.964,-7.968
PI040298AD5I205919,-7.968,54.964,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_pst4tp2q,2018-10-16T10:11:17.000Z,2018-11-01T11:56:17.000Z,54.964,-7.968
PI040298AD5I205919,-7.968,54.964,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_pst4tp2q,2018-10-16T10:11:17.000Z,2018-11-01T11:56:17.000Z,54.964,-7.968
PI040298AD5I205919,-7.968,54.964,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_pst4tp2q,2018-10-16T10:11:17.000Z,2018-11-01T11:56:17.000Z,54.964,-7.968
PI040298AD5I205919,-7.968,54.964,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_pst4tp2q,2018-10-16T10:11:17.000Z,2018-11-01T11:56:17.000Z,54.964,-7.968
PI040298AD5I212933,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_b91y5ta3,2018-10-15T22:28:32.000Z,2019-05-15T13:00:20.000Z,54.964,-7.968999999999999
PI040298AD5I212933,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_b91y5ta3,2018-10-15T22:28:32.000Z,2019-05-15T13:00:20.000Z,54.964,-7.968999999999999
PI040298AD5I212933,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_b91y5ta3,2018-10-15T22:28:32.000Z,2019-05-15T13:00:20.000Z,54.964,-7.968999999999999
PI040298AD5I212933,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_b91y5ta3,2018-10-15T22:28:32.000Z,2019-05-15T13:00:20.000Z,54.964,-7.968999999999999
PI040298AD5I212933,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_b91y5ta3,2018-10-15T22:28:32.000Z,2019-05-15T13:00:20.000Z,54.964,-7.968999999999999
PI040298AD5I212933,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_b91y5ta3,2018-10-15T22:28:32.000Z,2019-05-15T13:00:20.000Z,54.964,-7.968999999999999
PI040298AD5I209490,-7.968,54.964,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_qew9g7ya,2018-10-15T22:43:51.000Z,2019-05-15T13:14:03.000Z,54.964,-7.968
PI040298AD5I209490,-7.968,54.964,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_qew9g7ya,2018-10-15T22:43:51.000Z,2019-05-15T13:14:03.000Z,54.964,-7.968
PI040298AD5I209490,-7.968,54.964,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_qew9g7ya,2018-10-15T22:43:51.000Z,2019-05-15T13:14:03.000Z,54.964,-7.968
PI040298AD5I209490,-7.968,54.964,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_qew9g7ya,2018-10-15T22:43:51.000Z,2019-05-15T13:14:03.000Z,54.964,-7.968
PI040298AD5I209490,-7.968,54.964,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_qew9g7ya,2018-10-15T22:43:51.000Z,2019-05-15T13:14:03.000Z,54.964,-7.968
PI040298AD5I209490,-7.968,54.964,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_qew9g7ya,2018-10-15T22:43:51.000Z,2019-05-15T13:14:03.000Z,54.964,-7.968
PI040298AD5J214754,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_2nfj9qgr,2018-10-15T22:31:33.000Z,2019-05-15T12:58:56.000Z,54.964,-7.968999999999999
PI040298AD5J214754,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_2nfj9qgr,2018-10-15T22:31:33.000Z,2019-05-15T12:58:56.000Z,54.964,-7.968999999999999
PI040298AD5J214754,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_2nfj9qgr,2018-10-15T22:31:33.000Z,2019-05-15T12:58:56.000Z,54.964,-7.968999999999999
PI040298AD5J214754,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_2nfj9qgr,2018-10-15T22:31:33.000Z,2019-05-15T12:58:56.000Z,54.964,-7.968999999999999
PI040298AD5J214754,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_2nfj9qgr,2018-10-15T22:31:33.000Z,2019-05-15T12:58:56.000Z,54.964,-7.968999999999999
PI040298AD5J214754,-7.968999999999999,54.964,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_2nfj9qgr,2018-10-15T22:31:33.000Z,2019-05-15T12:58:56.000Z,54.964,-7.968999999999999
PI040298AD5I206230,-7.968,54.964,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_bgh5f2t4,2018-10-16T10:13:50.000Z,2019-05-15T13:20:27.000Z,54.964,-7.968
PI040298AD5I206230,-7.968,54.964,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_bgh5f2t4,2018-10-16T10:13:50.000Z,2019-05-15T13:20:27.000Z,54.964,-7.968
PI040298AD5I206230,-7.968,54.964,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_bgh5f2t4,2018-10-16T10:13:50.000Z,2019-05-15T13:20:27.000Z,54.964,-7.968
PI040298AD5I206230,-7.968,54.964,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_bgh5f2t4,2018-10-16T10:13:50.000Z,2019-05-15T13:20:27.000Z,54.964,-7.968
PI040298AD5I206230,-7.968,54.964,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_bgh5f2t4,2018-10-16T10:13:50.000Z,2019-05-15T13:20:27.000Z,54.964,-7.968
PI040298AD5I206230,-7.968,54.964,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_bgh5f2t4,2018-10-16T10:13:50.000Z,2019-05-15T13:20:27.000Z,54.964,-7.968
PI040297AD5J210774,-1.9340000000000002,53.443000000000005,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_y09h8hsh,2017-02-22T11:09:38.000Z,2018-08-29T17:55:11.000Z,53.443000000000005,-1.9340000000000002
PI040297AD5J210774,-1.9340000000000002,53.443000000000005,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_y09h8hsh,2017-02-22T11:09:38.000Z,2018-08-29T17:55:11.000Z,53.443000000000005,-1.9340000000000002
PI040297AD5J210774,-1.9340000000000002,53.443000000000005,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_y09h8hsh,2017-02-22T11:09:38.000Z,2018-08-29T17:55:11.000Z,53.443000000000005,-1.9340000000000002
PI040297AD5J210774,-1.9340000000000002,53.443000000000005,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_y09h8hsh,2017-02-22T11:09:38.000Z,2018-08-29T17:55:11.000Z,53.443000000000005,-1.9340000000000002
PI040297AD5J210774,-1.9340000000000002,53.443000000000005,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_y09h8hsh,2017-02-22T11:09:38.000Z,2018-08-29T17:55:11.000Z,53.443000000000005,-1.9340000000000002
PI040297AD5J210774,-1.9340000000000002,53.443000000000005,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_y09h8hsh,2017-02-22T11:09:38.000Z,2018-08-29T17:55:11.000Z,53.443000000000005,-1.9340000000000002
PI040297AD5J210685,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_rcqe7rwr,2017-02-08T14:20:52.000Z,2018-10-01T22:40:23.000Z,53.443999999999996,-1.933
PI040297AD5J210685,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_rcqe7rwr,2017-02-08T14:20:52.000Z,2018-10-01T22:40:23.000Z,53.443999999999996,-1.933
PI040297AD5J210685,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_rcqe7rwr,2017-02-08T14:20:52.000Z,2018-10-01T22:40:23.000Z,53.443999999999996,-1.933
PI040297AD5J210685,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_rcqe7rwr,2017-02-08T14:20:52.000Z,2018-10-01T22:40:23.000Z,53.443999999999996,-1.933
PI040297AD5J210685,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_rcqe7rwr,2017-02-08T14:20:52.000Z,2018-10-01T22:40:23.000Z,53.443999999999996,-1.933
PI040297AD5J210685,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_rcqe7rwr,2017-02-08T14:20:52.000Z,2018-10-01T22:40:23.000Z,53.443999999999996,-1.933
PI040297AD5J210746,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_06d7mhex,2017-02-22T11:06:44.000Z,2018-05-19T13:51:18.000Z,53.443999999999996,-1.933
PI040297AD5J210746,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_06d7mhex,2017-02-22T11:06:44.000Z,2018-05-19T13:51:18.000Z,53.443999999999996,-1.933
PI040297AD5J210746,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_06d7mhex,2017-02-22T11:06:44.000Z,2018-05-19T13:51:18.000Z,53.443999999999996,-1.933
PI040297AD5J210746,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_06d7mhex,2017-02-22T11:06:44.000Z,2018-05-19T13:51:18.000Z,53.443999999999996,-1.933
PI040297AD5J210746,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_06d7mhex,2017-02-22T11:06:44.000Z,2018-05-19T13:51:18.000Z,53.443999999999996,-1.933
PI040297AD5J210746,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_06d7mhex,2017-02-22T11:06:44.000Z,2018-05-19T13:51:18.000Z,53.443999999999996,-1.933
PI040297AD5J210354,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_1rwp4k9w,2017-02-22T11:01:12.000Z,2017-10-19T08:30:30.000Z,53.443999999999996,-1.933
PI040297AD5J210354,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_1rwp4k9w,2017-02-22T11:01:12.000Z,2017-10-19T08:30:30.000Z,53.443999999999996,-1.933
PI040297AD5J210354,-1.933,53.443999999999996,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_1rwp4k9w,2017-02-22T11:01:12.000Z,2017-10-19T08:30:30.000Z,53.443999999999996,-1.933
